7052906,AF,1147537,Khōst wa Firing
7052907,AF,1147537,Khwājah Hijrān
7052908,AF,1147537,Nahrīn
7052909,AF,1147537,Pul-e Ḩişār
7052910,AF,1147537,Tālah wa Barfak
7052911,AF,1147239,Kahmard
7052912,AF,1147239,Panjāb
7052913,AF,1147239,Sayghān
7052915,AF,1147239,Waras̄
7052916,AF,1147239,Yakāwlang
7052917,AF,1142263,Anār Darah
7052918,AF,1142263,Bakwāh
7052919,AF,1142263,Bālā Bulūk
7052920,AF,1142263,Gulistān
7052921,AF,1142263,Khāk-e Safēd
7052922,AF,1142263,Lāsh-e Juwayn
7052923,AF,1142263,Pur Chaman
7052924,AF,1142263,Pusht-e Rōd
7052925,AF,1142263,Qal‘ah-ye Kāh
7052926,AF,1142263,Shayb Kōh
7052927,AF,1142226,Khān-e Chahār Bāgh
7052928,AF,1142226,Almār
7052929,AF,1142226,Andkhōy
7052930,AF,1142226,Bal Chirāgh
7052931,AF,1142226,Dowlatābād
7052932,AF,1142226,Gurzīwān
7052933,AF,1142226,Khwājah Sabz Pōsh
7052934,AF,1142226,Kōhistān
7052935,AF,1142226,Maīmanah
7052936,AF,1142226,Pas̲h̲tūn Kōṯ
7052946,AF,1142226,Qaīşār
7052947,AF,1142226,Qaram Qōl
7052948,AF,1142226,Qurghān
7052949,AF,1142226,Shīrīn Tagāb
7052950,AF,1141268,Āb Band
7052952,AF,1141268,Ajristān
7052953,AF,1141268,Andaṟ
7052954,AF,1141268,Bahrām-e Shahīd
7052955,AF,1141268,Deh Yak
7052956,AF,1141268,Ghaznī
7052957,AF,1141268,Gīrō
7052958,AF,1141268,Jāghūrī
7052961,AF,1141268,Khwājah ‘Omarī
7052962,AF,1141268,Mālistān
7052984,AF,1141268,Muqêr
7052985,AF,1141268,Nāwah
7052986,AF,1141268,Nāwur
7052988,AF,1141268,Qarah Bāgh
7052990,AF,1141268,Rashīdān
7052992,AF,1141268,Wāghaz̧
7052994,AF,1141268,Walī Muḩammad Shahīd Khūgyāṉī
7052996,AF,1141268,Zanakhān
7052997,AF,1141103,Chaghcharān
7052998,AF,1141103,Chahār Şadah
7052999,AF,1141103,Dū Laīnah
7053000,AF,1141103,Dowlatyār
7053002,AF,1141103,La‘l wa Sar Jangal
7053003,AF,1141103,Pasāband
7053004,AF,1141103,Sāghar
7053010,AF,1141103,Shahrak
7053012,AF,1141103,Taywarah
7053013,AF,1141103,Tūlak
7053015,AF,1140043,Bāghrān
7053017,AF,1140043,Dīshū
7053026,AF,1140043,Kajakī
7053027,AF,1140043,Lashkar Gāh
7053028,AF,1140043,Mūsá Qal‘ah
7053029,AF,1140043,Nād ‘Alī
7053030,AF,1140043,Nahr-e Sarāj
7053031,AF,1140043,Nāwah-ye Bārakzaī
7053033,AF,1140043,Rēg-e Khān Neshīn
7053034,AF,1140043,Sangīn
7053035,AF,1140043,Wāshēr
7053036,AF,1140025,Adraskan
7053037,AF,1140025,Chisht-e Sharīf
7053038,AF,1140025,Farsī
7053039,AF,1140025,Ghōriyān
7053040,AF,1140025,Gulrān
7053041,AF,1140025,Injīl
7053042,AF,1140025,Karukh
7053043,AF,1140025,Kuhsān
7053044,AF,1140025,Kushk
7053045,AF,1140025,Kushk-e Kuhnah
7053046,AF,1140025,Guz̄arah
7053047,AF,1140025,Ōbêh
7053048,AF,1140025,Pas̲h̲tūn Zarghūn
7053049,AF,1140025,Shīnḏanḏ
7053050,AF,1140025,Zindah Jān
7053051,AF,1138957,Bagrāmī
7053052,AF,1138957,Chahār Āsyāb
7053053,AF,1138957,Deh-e Sabz
7053054,AF,1138957,Farzah
7053055,AF,1138957,Gul Darah
7053056,AF,1138957,Istālif
7053057,AF,1138957,Kalakān
7053058,AF,1138957,Khāk-e Jabār
7053059,AF,1138957,Mīr Bachah Kōṯ
7053060,AF,1138957,Mūsahī
7053080,AF,1138957,Paghmān
7053081,AF,1138957,Qarah Bāgh
7053083,AF,1138957,Shakar Darah
7053084,AF,1138255,Alah Sāy
7053085,AF,1138255,Ḩişah-ye Awal-e Kōhistān
7053086,AF,1138255,Ḩişah-ye Duwum-e Kōhistān
7053087,AF,1138255,Kōh Band
7053088,AF,1138255,Maḩmūd-e Rāqī
7053089,AF,1138255,Nijrāb
7053090,AF,1138255,Tagāb
7053179,AF,1138335,Shāh Walī Kōṯ
7053255,AF,1134561,Azrah
7053256,AF,1134561,Barakī Barak
7053257,AF,1134561,Charkh
7053258,AF,1134561,Kharwār
7053259,AF,1134561,Khōshī
7053260,AF,1134561,Muḩammad Āghah
7053261,AF,1134561,Pul-e ‘Alam
7053262,AF,1132366,Achīn
7053263,AF,1132366,Batī Kōṯ
7053264,AF,1132366,Bihsūd
7053265,AF,1132366,Chaparhār
7053266,AF,1132366,Darah-ye Nūr
7053267,AF,1132366,Deh Bālā
7053278,AF,1132366,Dur Bābā
7053279,AF,1132366,Gōshtah
7053280,AF,1132366,Ḩişārak
7053281,AF,1132366,Jalālābād
7053282,AF,1132366,Kāmah
7053283,AF,1132366,Khūgyāṉī
7053284,AF,1132366,Kōṯ
7053285,AF,1132366,Kūz Kunaṟ
7053286,AF,1132366,La‘lpūr
7053287,AF,1132366,Mohmand Darah
7053288,AF,1132366,Nāziyān
7053289,AF,1132366,Pachīr wa Āgām
7053290,AF,1132366,Rōdāt
7053291,AF,1132366,Shērzād
7053292,AF,1132366,Shīnwār
7053293,AF,1132366,Surkh Rōd
7053294,AF,1131821,Chahār Burjak
7053295,AF,1131821,Kang
7053296,AF,1131821,Khāsh Rōd
7053297,AF,1131821,Zaranj
7053298,AF,1138335,Arghandāb
7053299,AF,1138335,Arghistān
7053300,AF,1138335,Dāmān
7053301,AF,1138335,Ghōrak
7053302,AF,1138335,Khākrēz
7053303,AF,1138335,Ma‘rūf
7053304,AF,1138335,Maywand
7053305,AF,1138335,Myā Neshīn
7053306,AF,1138335,Nēsh
7053307,AF,1138335,Panjwā’ī
7053308,AF,1138335,Rēgistān
7053309,AF,1138335,Shōrābak
7053310,AF,1138335,Spīn Bōldak
7053311,AF,1138335,Zhaṟêy
7053312,AF,1135690,‘Alīābād
7053313,AF,1135690,Dasht-e Archī
7053315,AF,1135690,Imām Şāḩib
7053316,AF,1135690,Khānābād
7053317,AF,1135690,Qal‘ah-ye Zāl
7053318,AF,1123230,Bahārak
7053319,AF,1123230,Bangī
7053320,AF,1123230,Chāh Āb
7053321,AF,1123230,Chāl
7053322,AF,1123230,Darqad
7053323,AF,1123230,Dasht-e Qal‘ah
7053324,AF,1123230,Farkhār
7053325,AF,1123230,Hazār Sumūch
7053326,AF,1123230,Ishkamish
7053327,AF,1123230,Kalafgān
7053328,AF,1123230,Khwājah Bahāwuddīn
7053329,AF,1123230,Khwājah Ghār
7053330,AF,1123230,Namak Āb
7053331,AF,1123230,Rustāq
7053332,AF,1123230,Tāluqān
7053333,AF,1123230,Warsaj
7053334,AF,1123230,Yangī Qal‘ah
7053335,AF,1121863,Chak-e Wardak
7053337,AF,1121863,Ḩişah-ye Awal-e Bihsūd
7053338,AF,1121863,Jaghatū
7053339,AF,1121863,Jalrayz
7053340,AF,1121863,Maīdān Shahr
7053343,AF,1121863,Sayyidābād
7053344,AF,1121143,Arghandāb
7053345,AF,1121143,Aṯghar
7053346,AF,1121143,Dāychōpān
7053347,AF,1121143,Kākar
7053768,AF,1121143,Mīzān
7053769,AF,1121143,Now Bahār
7053770,AF,1121143,Shāh Jōy
7053771,AF,1121143,Shamulzaī
7053772,AF,1121143,Shīnkaī
7053773,AF,1121143,Tarnêk wa Jaldak
7053774,AF,1131256,Bêrmal
7053775,AF,1131256,Ḏīlah
7053776,AF,1131256,Giyān
7053777,AF,1131256,Gōmal
7053778,AF,1131256,Jānī Khēl
7053779,AF,1131256,Mutā Khān
7053780,AF,1131256,Nīkêh
7053781,AF,1131256,Ōmnah
7053782,AF,1131256,Urgun District
7053783,AF,1131256,Sar Rowẕah
7053784,AF,1131256,Saṟōbī
7053785,AF,1131256,Sharan
7053786,AF,1131256,Têrwō
7053787,AF,1131256,Wāzah Khwāh
7053788,AF,1131256,Wuṟ Mamay
7053789,AF,1131256,Yaḩyá Khēl
7053790,AF,1131256,Yōsuf Khēl
7053791,AF,1131256,Zarghūn Shahr
7053792,AF,1131256,Zīṟūk
7053793,AF,1147288,Chahār Bōlak
7053794,AF,1147288,Chahār Kent
7053795,AF,1147288,Chimtāl
7053796,AF,1147288,Dehdādī
7053797,AF,1147288,Dowlatābād
7053798,AF,1147288,Kaldār
7053799,AF,1147288,Khulm
7053800,AF,1147288,Kishindeh
7053801,AF,1147288,Mārmul
7053805,AF,1147288,Shōr Tepah
7053806,AF,1147288,Zārī
7053807,AF,1139049,Āqchah
7053808,AF,1139049,Darzāb
7053809,AF,1139049,Faīẕābād
7053810,AF,1139049,Khamyāb
7053811,AF,1139049,Khānaqāh
7053812,AF,1139049,Khwājah Dū Kōh
7053813,AF,1139049,Mardīān
7053814,AF,1139049,Mingajik
7053815,AF,1139049,Qarqīn
7053816,AF,1139049,Qūsh Tepah
7053817,AF,1139049,Shibirghān
7053818,AF,1127766,Aībak
7053819,AF,1127766,Darah-ye Şūf-e Bālā
7053820,AF,1127766,Darah-ye Şūf-e Pā’īn
7053821,AF,1127766,Fayrōz Nakhchīr
7053822,AF,1127766,Ḩaẕrat-e Sulţān
7053823,AF,1127766,Khuram wa Sār Bāgh
7053824,AF,1127766,Rūy Dūāb
7053945,AF,1127106,Balkhāb
7053946,AF,1127106,Gōsfandī
7053947,AF,1127106,Kōhistānāt
7053948,AF,1127106,Sangchārak
7053949,AF,1127106,Sar-e Pul
7053950,AF,1127106,Şayād
7053951,AF,1127106,Sōzmah Qal‘ah
7053952,AF,1135702,Asadābād
7053955,AF,1135702,Bar Kunaṟ
7053956,AF,1135702,Chapah Darah
7053957,AF,1135702,Tsowkêy
7053958,AF,1135702,Dāngām
7053959,AF,1135702,Darah-ye Pēch
7053960,AF,1135702,Ghāzīābād
7053961,AF,1135702,Khāş Kunaṟ
7053962,AF,1135702,Marawarah
7053963,AF,1135702,Narang
7053964,AF,1135702,Nāṟay
7053965,AF,1135702,Nūrgal
7053967,AF,1135702,Shīgal wa Shêltan
7053968,AF,1135702,Wuṯahpūr
7053969,AF,1135022,‘Alīngār
7053970,AF,1135022,‘Alīsheng
7053971,AF,1135022,Dowlat Shāh
7053972,AF,1135022,Mehtar Lām
7053973,AF,1135022,Qarghah’ī
7053975,AF,1131257,Aḩmadābād
7053976,AF,1131257,Tsamkanī
7053977,AF,1131257,Ḏanḏ Paṯān
7053978,AF,1131257,Gardez
7053979,AF,1131257,Jājī
7053980,AF,1131257,Jānī Khēl
7053981,AF,1131257,Lajah Aḩmad Khēl
7053982,AF,1131257,Sayyid Karam
7053983,AF,1131257,Shwāk
7053984,AF,1131257,Dzadrān
7054005,AF,1131257,Zurmat
7054006,AF,1444362,Bāk
7054007,AF,1444362,Gurbuz
7054008,AF,1444362,Jājī Maīdān
7054009,AF,1444362,Khōst
7054013,AF,1444362,Mandūzaī
7054014,AF,1444362,Mūsá Khēl
7054015,AF,1444362,Nādir Shāh Kōṯ
7054016,AF,1444362,Qalandar
7054017,AF,1444362,Şabarī
7054018,AF,1444362,Shamul
7054019,AF,1444362,Spērah
7054021,AF,1444362,Têrayzaī
7054022,AF,1444363,Barg-e Matāl
7054023,AF,1444363,Dū Āb
7054025,AF,1444363,Kāmdēsh
7054026,AF,1444363,Mandōl
7054027,AF,1444363,Nūrgarām
7054028,AF,1444363,Pārūn
7054029,AF,1444363,Wāmā
7054030,AF,1444363,Wāygal
7054031,AF,1131461,Chōrah
7054032,AF,1131461,Deh Rāwud
7054033,AF,1131461,Khāş Uruzgān
7054034,AF,1131461,Shahīd-e Ḩasās
7054035,AF,1131461,Tarīn Kōṯ
7054036,AF,1131054,Bagrām
7054037,AF,1131054,Chārīkār
7054038,AF,1131054,Jabal us Sarāj
7054039,AF,1131054,Kōh-e Şāfī
7054040,AF,1131054,Sālang
7054041,AF,1131054,Sayyid Khēl
7054042,AF,1131054,Shaykh ‘Alī
7054043,AF,1131054,Shīnwārī
7054044,AF,1131054,Siyāhgird Ghōrband
7054325,AF,6957553,Gaytī
7054326,AF,6957553,Gīzāb
7054327,AF,6957553,Ishtarlay
7054328,AF,6957553,Kajrān
7054329,AF,6957553,Khadīr
7054330,AF,6957553,Mīr Āmōr
7054331,AF,6957553,Nīlī
7054332,AF,6957553,Sang-e Takht
7054334,AF,6957553,Shahristān
7054336,AF,6957555,‘Unābah
7054337,AF,6957555,Bāzārak
7054338,AF,6957555,Darah
7054339,AF,6957555,Khinj
7054340,AF,6957555,Parīān
7054341,AF,6957555,Rukhah
7054342,AF,6957555,Shutul
7729752,AF,1138957,Kabul
7729833,AF,1135690,Kunduz
7729835,AF,1131821,Chakhansur
7729836,AF,1142263,Farah
7732055,AF,1147239,Bamyan
7732108,AF,1147537,Puli Khumri
7732182,AF,1138957,Surobi
7732190,AF,1121143,Qalāt
7732208,AF,1147745,Kuran Wa Munjan
7732337,AF,1147239,Shibar
7732339,AF,1131054,Surkhi Parsa
7732352,AF,1140043,Garmsīr
7732365,AF,1147288,Nahri Shahi
7732367,AF,1147288,Sholgara
7732571,AF,1121863,Day Mirdad
7732594,AF,1135690,Chahar Dara
7732601,AF,1444362,Tani
7732642,AF,1135702,Sirkanay
7732663,AF,1121863,Markazi Bihsud
7732666,AF,1121863,Nirkh
8354719,AF,1147288,Mazār-e Sharīf
9166336,AF,1140025,Herat District
9653598,AF,1140043,Naw Zad
9653599,AF,1138335,Kandahar District
11818971,AF,1147288,Balkh District
363245,AL,3344952,Rrethi i Sarandës
414383,AL,3344952,Rrethi i Delvinës
781360,AL,865735,Rrethi i Tropojës
781574,AL,865730,Rrethi i Skraparit
781913,AL,3344950,Rrethi i Pukës
781990,AL,865734,Rrethi i Pogradecit
782072,AL,865733,Rrethi i Përmetit
782268,AL,3344949,Rrethi i Mirditës
782345,AL,865731,Rrethi i Matit
782521,AL,865732,Rrethi i Librazhdit
782662,AL,865735,Rrethi i Kukësit
782758,AL,865734,Rrethi i Korçës
782775,AL,865734,Rrethi i Kolonjës
783060,AL,865732,Rrethi i Gramshit
783151,AL,865733,Rrethi i Gjirokastrës
783265,AL,865732,Rrethi i Elbasanit
783346,AL,865731,Rrethi i Dibrës
783626,AL,865730,Rrethi i Beratit
831098,AL,865735,Rrethi i Hasit
831275,AL,865731,Rrethi i Bulqizës
831276,AL,865734,Rrethi i Devollit
3183721,AL,3344952,Rrethi i Vlorës
3183879,AL,3344951,Rrethi i Tiranës
3183911,AL,865733,Rrethi i Tepelenës
3184083,AL,3344950,Rrethi i Shkodrës
3184864,AL,3344948,Rrethi i Lushnjës
3184937,AL,3344949,Lezhë
3185084,AL,3344947,Rrethi i Krujës
3185674,AL,3344948,Fier
3185730,AL,3344947,Durrës District
3315068,AL,3344951,Rrethi i Kavajës
3315069,AL,865730,Rrethi i Kuçovës
3315070,AL,3344949,Rrethi i Kurbinit
3316444,AL,3344948,Rrethi i Mallakastrës
3338383,AL,3344950,Rrethi i Malësia e Madhe
3342179,AL,865732,Rrethi i Peqinit
10944368,AL,865730,Bashkia Berat
10944369,AL,865730,Bashkia Kuçovë
10944370,AL,865730,Bashkia Poliçan
10944371,AL,865730,Bashkia Skrapar
10944372,AL,865730,Bashkia Ura Vajgurore
10944373,AL,865731,Bashkia Bulqizë
10944374,AL,865731,Bashkia Dibër
10944375,AL,865731,Bashkia Klos
10944376,AL,865731,Bashkia Mat
10944377,AL,3344947,Bashkia Durrës
10944378,AL,3344947,Bashkia Krujë
10944379,AL,3344947,Bashkia Shijak
10944380,AL,865732,Bashkia Elbasan
10944381,AL,865732,Bashkia Belsh
10944382,AL,865732,Bashkia Cërrik
10944383,AL,865732,Bashkia Gramsh
10944384,AL,865732,Bashkia Librazhd
10944385,AL,865732,Bashkia Peqin
10944386,AL,865732,Bashkia Prrenjas
10944387,AL,3344948,Bashkia Divjakë
10944388,AL,3344948,Bashkia Fier
10944390,AL,3344948,Bashkia Mallakastër
10944391,AL,3344948,Bashkia Patos
10944392,AL,3344948,Bashkia Roskovec
10944393,AL,865733,Bashkia Dropull
10944394,AL,865733,Bashkia Gjirokastër
10944395,AL,865733,Bashkia Kelcyrë
10944396,AL,865733,Bashkia Libohovë
10944397,AL,865733,Bashkia Memaliaj
10944398,AL,865733,Bashkia Përmet
10944399,AL,865733,Bashkia Tepelenë
10944400,AL,865734,Bashkia Devoll
10944401,AL,865734,Bashkia Kolonjë
10944402,AL,865734,Bashkia Korçë
10944403,AL,865734,Bashkia Maliq
10944404,AL,865734,Bashkia Pogradec
10944405,AL,865734,Bashkia Pustec
10944406,AL,865735,Bashkia Has
10944407,AL,865735,Bashkia Kukës
10944408,AL,865735,Bashkia Tropojë
10944409,AL,3344949,Bashkia Kurbin
10944410,AL,3344949,Bashkia Lezhë
10944411,AL,3344949,Bashkia Mirditë
10944412,AL,3344950,Bashkia Fushë Arrës
10944413,AL,3344950,Bashkia Malësi e Madhe
10944414,AL,3344950,Bashkia Pukë
10944415,AL,3344950,Bashkia Shkodër
10944416,AL,3344950,Bashkia Vau i Dejës
10944417,AL,3344951,Bashkia Kamëz
10944418,AL,3344951,Bashkia Kavajë
10944419,AL,3344951,Bashkia Rrogozhinë
10944420,AL,3344951,Bashkia Tiranë
10944421,AL,3344951,Bashkia Vorë
10944422,AL,3344952,Bashkia Delvinë
10944423,AL,3344952,Bashkia Finiq
10944424,AL,3344952,Bashkia Himarë
10944425,AL,3344952,Bashkia Konispol
10944426,AL,3344952,Bashkia Sarandë
10944427,AL,3344952,Bashkia Selenicë
10944428,AL,3344952,Bashkia Vlorë
174761,AM,409314,Sisian
174959,AM,409315,Vayk'i Shrjan
616200,AM,616051,Spandaryanskiy Rayon
616205,AM,616051,Arabkir
616233,AM,616051,Shaumyanskiy Rayon
616323,AM,616051,Ordzhonikidzevskiy Rayon
616436,AM,828261,Martuni
616485,AM,616051,Leninskiy Rayon
616624,AM,616051,Imeni Dvadtsati Shesti Komissarov Rayon
7874001,AM,828259,Achtarak
145530,AO,145701,Saurimo
145723,AO,145702,Lucapa
145775,AO,145702,Chitato
145897,AO,145702,Cambulo
875819,AO,876337,Rivungo
875968,AO,145701,Muconda
875997,AO,875996,Luena
876017,AO,876337,Mavinga
876125,AO,875996,Cameia
876129,AO,875996,Bundas
876176,AO,875996,Luau
876198,AO,875996,Luacano
876232,AO,875996,Léua
876291,AO,876337,Dirico
876307,AO,145701,Dala
876631,AO,875996,Camanongue
876723,AO,875996,Alto Zambeze
2236396,AO,145702,Xá-Muteba
2236499,AO,2240444,Viana
2236567,AO,2236566,Uige Municipality
2236714,AO,2236355,Tomboco
2236966,AO,2236355,Soyo
2236985,AO,2236566,Songo
2237127,AO,2236566,Sanza Pombo
2237144,AO,2236566,Santa Cruz
2237499,AO,2236566,Quitexe Municipality
2238174,AO,2236566,Quimbele
2238485,AO,2241660,Quiculungo
2238564,AO,2240444,Quissama
2238814,AO,2239858,Quela
2238826,AO,2236566,Puri
2238950,AO,2243598,Município Pango Aluquém
2239000,AO,2236355,Nzeto
2239019,AO,2236355,Nóqui
2239067,AO,2236566,Negage Municipality
2239093,AO,2243598,Nambuangongo Municipality
2239335,AO,2239858,Caculama
2239352,AO,2236566,Mucaba
2239519,AO,2236355,Mbanza Congo
2239696,AO,2239858,Massango
2239711,AO,2239858,Marimba
2239731,AO,2236566,Maquela do Zombo
2239859,AO,2239858,Malanje Municipality
2240384,AO,2241660,Lucala
2240415,AO,145702,Lubalo
2240445,AO,2240444,Luanda Municipality
2240660,AO,2243266,Cacongo
2240685,AO,2239858,Cunda-Dia-Baze
2240688,AO,2239858,Kiwaba Nzoji
2240756,AO,2240444,Icolo e Bengo
2240905,AO,2241660,Ngonguembo
2240974,AO,2241660,Golungo Alto
2241454,AO,2243598,Dembos
2241484,AO,2243598,Dande Municipality
2241498,AO,2236566,Damba
2241620,AO,2236355,Cuimba
2241628,AO,145702,Cuilo
2241665,AO,145702,Cuango
2241967,AO,2241660,Cazengo Municipality
2242051,AO,145702,Caungula
2242427,AO,145702,Capenda Camulemba
2242475,AO,2239858,Cahombo
2242801,AO,2241660,Cambambe
2242997,AO,2239858,Calandula
2243120,AO,2239858,Cacuso
2243171,AO,2240444,Cacuaco Municipality
2243267,AO,2243266,Cabinda
2243355,AO,2236566,Bungo
2243420,AO,2243598,Bula Atumba
2243441,AO,2236566,Buengas
2243457,AO,2243266,Buco Zau
2243535,AO,2241660,Bolongongo
2243631,AO,2236566,Município Bembe
2243632,AO,2236566,Bembe
2243645,AO,2243266,Belize
2243811,AO,2241660,Banga
2243908,AO,2236566,Ambuila Municipality
2243911,AO,2243598,Ambriz
2243916,AO,2241660,Ambaca
2243921,AO,2236566,Cangola
3345496,AO,3349234,Cela
3345516,AO,3347016,Virei
3345667,AO,3348310,Ucuma
3345788,AO,3347016,Tômbwa
3345909,AO,3348310,Chinjenje
3345923,AO,3348310,Chicala Cholohanga
3346014,AO,3349234,Sumbe
3346113,AO,3349234,Seles
3346489,AO,2239858,Quirima
3346496,AO,3348303,Quipungo
3346556,AO,3348303,Quilengues
3346558,AO,3349234,Quilenda
3346597,AO,3349234,Quibala
3346659,AO,3349234,Porto Amboim
3346850,AO,3349096,Ombadja
3346941,AO,3351640,Nharea
3347005,AO,876337,Nancova
3347017,AO,3347016,Namibe
3347028,AO,3349096,Namacunde
3347070,AO,3349234,Mussende
3347110,AO,3348310,Mungo
3347352,AO,876337,Menongue
3347423,AO,3348303,Matala
3347614,AO,2239858,Luquembo
3347741,AO,875996,Luchazes
3347760,AO,3348303,Lubango
3347852,AO,3348310,Longonjo
3347879,AO,3348310,Londuimbali
3347937,AO,3351660,Lobito
3347989,AO,3349234,Libolo
3348075,AO,3348303,Cuvango
3348077,AO,3351640,Cuito
3348093,AO,3348310,Cachiungo
3348165,AO,3348303,Jamba
3348286,AO,3348303,Humpata
3348311,AO,3348310,Huambo
3348578,AO,3351660,Ganda
3348773,AO,3348310,Ecunha
3348792,AO,3349234,Ebo
3348986,AO,3349096,Cuvelai
3349045,AO,3349096,Curoca
3349078,AO,3351640,Cunhinga
3349148,AO,876337,Cuito Cuanavale
3349179,AO,3351640,Cuemba
3349195,AO,876337,Cuchi
3349225,AO,3351660,Cubal
3349237,AO,3349096,Cuanhama
3349243,AO,876337,Cuangar
3349321,AO,3349234,Conda
3349404,AO,3351660,Chongoroi
3349514,AO,3351640,Chitembo
3349647,AO,3348303,Chipindo
3349722,AO,3351640,Chinguar
3349949,AO,3348303,Chicomba
3349996,AO,3348303,Chibia
3350009,AO,3348303,Gambos
3350370,AO,3351640,Catabola
3350385,AO,3349234,Cassongue
3350771,AO,2239858,Cangandala
3350916,AO,2239858,Cambundi-Catembo
3351012,AO,3351640,Município Camacupa
3351013,AO,3351640,Camacupa
3351015,AO,3347016,Camucuio
3351021,AO,3348303,Caluquembe
3351214,AO,876337,Calai
3351267,AO,3351660,Caimbambo
3351306,AO,3349096,Cahama
3351379,AO,3348303,Caconda
3351386,AO,145701,Cacolo
3351497,AO,3348310,Caála
3351597,AO,3351660,Bocoio
3351646,AO,3347016,Bibala
3351661,AO,3351660,Benguela
3351758,AO,3351660,Município Balombo
3351782,AO,3348310,Bailundo
3351785,AO,3351660,Baía Farta
3351882,AO,3351640,Andulo
3351905,AO,3349234,Amboim
9212598,AO,3351640,Barkeol
10401828,AO,2240444,Município Cazenga
10402309,AO,2239858,Kiwaba Nzoji
10440258,AO,3351660,Catumbela
10440865,AO,2240444,Belas
10449850,AO,3348303,Cacula
10450082,AO,2241660,Samba Cajú
3427212,AR,3435907,Partido de Zárate
3427426,AR,3434137,Departamento de Villaguay
3427504,AR,3435907,Partido de Vicente López
3427532,AR,3861887,Veinticinco de Mayo
3427535,AR,3430657,Departamento de Veinticinco de Mayo
3427576,AR,3434137,Departamento de Uruguay
3427655,AR,3435907,Partido de Tres de Febrero
3427709,AR,3435907,Partido de Tordillo
3427753,AR,3435907,Partido de Tigre
3427822,AR,3861887,Departamento de Tapenagá
3427832,AR,3435907,Partido de Tandil
3427856,AR,3434137,Departamento de Tala
3427896,AR,3435907,Partido de Suipacha
3428003,AR,3435214,Departamento de Sauce
3428032,AR,3861887,Departamento de Sargento Cabral
3428056,AR,3435907,Partido de San Vicente
3428070,AR,3435214,Departamento de Santo Tomé
3428491,AR,3435214,Departamento de San Roque
3428533,AR,3435907,Partido de San Pedro
3428569,AR,3430657,Departamento de San Pedro
3428638,AR,3435214,Departamento de San Miguel
3428679,AR,3435214,Departamento de San Martín
3428707,AR,3435214,Departamento de San Luis del Palmar
3428973,AR,3836276,Departamento de San Javier
3428974,AR,3430657,Departamento de San Javier
3428983,AR,3435907,Partido de San Isidro
3429014,AR,3430657,Departamento de San Ignacio
3429088,AR,3435907,Partido de San Fernando
3429089,AR,3861887,Departamento de San Fernando
3429156,AR,3435214,Departamento de San Cosme
3429168,AR,3435907,Partido de San Cayetano
3429247,AR,3435907,San Antonio de Areco
3429308,AR,3435907,Partido de San Andrés de Giles
3429389,AR,3435907,Partido de Saladillo
3429402,AR,3435214,Departamento de Saladas
3429449,AR,3435907,Partido de Roque Pérez
3429601,AR,3435907,Partido de Rauch
3429651,AR,3435907,Partido de Quilmes
3429850,AR,3861887,Departamento del Primero de Mayo
